segment_id_SEG-00313,segment_id_SEG-00483,segment_id_SEG-02129,land_use_Green,land_use_Institutional,land_use_Residential,land_use_Water,storm_drain_type_GratedInlet,storm_drain_type_Manhole,storm_drain_type_OpenChannel,storm_drain_proximity_m
False,False,False,False,False,False,False,False,False,False,44.6
False,False,False,False,False,False,False,False,False,True,371.4
False,False,False,True,False,False,False,False,True,False,204.6
False,False,False,False,False,False,False,False,False,True,171.1
False,False,False,False,True,False,False,True,False,False,341.8
False,False,False,True,False,False,False,False,False,False,272.6
False,False,False,False,False,True,False,False,False,True,124.4
False,False,False,False,False,False,False,True,False,False,1.5
False,False,False,False,False,False,False,True,False,False,7.8
False,False,False,False,False,False,False,True,False,False,59.9
False,False,False,False,False,True,False,True,False,False,12.9
False,False,False,True,False,False,False,False,False,False,136.1
False,False,False,False,False,False,False,True,False,False,76.3
False,False,False,False,False,False,False,False,False,False,211.3
False,False,False,False,False,True,False,False,True,False,47.8
False,False,False,False,True,False,False,True,False,False,50.8
False,False,False,False,False,False,False,False,False,False,462.3
False,False,False,False,False,True,False,False,True,False,33.2
False,False,False,True,False,False,False,False,True,False,121.9
False,False,False,False,True,False,False,False,False,False,39.1
False,False,False,False,False,False,False,False,True,False,133.2
False,False,False,True,False,False,False,False,False,True,274.4
False,False,False,False,False,True,False,False,False,False,147.9
False,False,False,False,False,False,False,False,False,True,142.0
False,False,False,False,False,False,False,False,False,False,280.1
False,False,False,False,False,True,False,False,True,False,80.2
False,False,False,False,False,False,False,False,True,False,22.1
False,False,False,False,False,False,False,False,False,False,64.9
False,False,False,False,False,False,False,False,False,True,31.8
False,False,False,False,False,False,False,False,True,False,36.0
False,False,False,False,False,False,True,False,False,False,96.4
False,False,False,False,False,False,False,False,False,False,122.8
False,False,False,False,False,False,False,False,True,False,94.6
False,False,False,False,False,False,False,False,True,False,25.4
False,False,False,False,False,False,False,True,False,False,37.1
False,False,False,False,False,True,False,False,False,True,356.0
False,False,False,False,False,True,False,False,False,False,140.0
False,False,False,True,False,False,False,False,False,False,309.5
False,False,False,False,False,True,False,False,False,False,363.0
False,False,False,False,False,False,False,False,False,False,58.0
False,False,False,True,False,False,False,False,False,False,235.0
False,False,False,False,False,False,True,True,False,False,184.7
False,False,False,False,False,False,False,False,False,False,139.0
False,False,False,False,False,True,False,False,False,True,261.1
False,False,False,False,False,True,False,False,False,False,67.8
False,False,False,False,False,True,False,False,False,False,39.1
False,False,False,False,False,False,False,True,False,False,51.2
False,False,False,False,True,False,False,False,False,False,245.7
False,False,False,True,False,False,False,True,False,False,185.6
False,False,False,False,False,True,False,False,True,False,100.7
False,False,False,False,False,False,False,False,True,False,54.3
False,False,False,False,False,False,False,False,False,True,211.6
False,False,False,False,True,False,False,False,True,False,178.4
False,False,False,False,True,False,False,False,True,False,174.8
False,False,False,False,False,False,False,False,False,True,348.8
False,False,False,True,False,False,False,True,False,False,181.8
False,False,False,False,False,False,False,True,False,False,57.3
False,False,False,False,False,False,False,True,False,False,71.0
False,False,False,False,False,True,False,False,False,True,135.3
False,False,False,False,False,True,False,False,False,False,114.9
False,False,False,False,False,False,False,False,True,False,75.6
False,False,False,False,False,False,False,False,False,True,274.8
False,False,False,False,False,False,False,False,False,False,15.8
False,False,False,False,False,False,False,False,True,False,181.4
False,False,False,True,False,False,False,True,False,False,86.8
False,False,False,True,False,False,False,True,False,False,137.4
False,False,False,False,False,False,False,False,False,True,87.0
False,False,False,False,False,False,False,False,True,False,101.2
False,False,False,False,False,True,False,False,False,False,33.3
False,False,False,True,False,False,False,False,True,False,149.8
False,False,False,False,False,False,False,False,False,True,195.6
False,False,False,False,False,False,False,False,False,True,222.7
False,False,False,False,False,False,False,False,False,False,79.5
False,False,False,False,False,False,False,False,True,False,149.5
False,False,False,False,False,False,False,True,False,False,83.9
False,False,False,False,False,False,False,False,False,False,203.0
False,False,False,False,False,False,False,True,False,False,44.1
False,False,False,False,False,True,False,False,True,False,100.8
False,False,False,False,False,False,False,False,False,True,146.7
False,False,False,False,False,False,False,False,False,True,161.0
False,False,False,False,False,True,False,False,False,False,33.6
False,False,False,False,False,True,False,False,False,True,391.1
False,False,False,False,False,False,False,True,False,False,109.9
False,False,False,False,False,True,False,False,True,False,64.5
False,False,False,False,False,True,False,True,False,False,67.1
False,False,False,False,False,False,False,True,False,False,121.4
False,False,False,False,False,True,False,False,False,False,24.4
False,False,False,False,False,True,False,False,False,True,235.2
False,False,False,True,False,False,False,True,False,False,102.9
False,False,False,False,True,False,False,False,True,False,210.2
False,False,False,False,False,False,True,False,True,False,396.1
False,False,False,False,False,False,False,False,False,True,82.0
False,False,False,True,False,False,False,False,False,False,547.3
False,False,False,True,False,False,False,False,False,True,183.2
False,False,False,False,False,False,False,True,False,False,4.2
False,False,False,False,False,False,False,False,True,False,39.8
False,False,False,False,False,True,False,False,True,False,75.5
False,False,False,False,False,False,False,False,False,False,413.6
False,False,False,False,True,False,False,False,False,False,190.9
False,False,False,False,False,False,False,False,False,True,158.7
False,False,False,False,False,False,False,True,False,False,85.4
False,False,False,False,False,False,False,False,True,False,76.5
False,False,False,False,False,False,False,False,False,False,78.3
False,False,False,False,False,False,False,False,True,False,2.2
False,False,False,False,False,False,False,False,False,False,515.6
False,False,False,False,False,True,False,False,False,True,521.2
False,False,False,False,False,False,False,False,False,False,112.1
False,False,False,False,False,False,False,True,False,False,52.6
False,False,False,False,False,True,False,False,False,True,225.7
False,False,False,False,False,False,False,False,False,False,359.6
False,False,False,False,False,False,False,False,False,False,34.8
False,False,False,False,False,True,False,True,False,False,75.0
False,False,False,False,False,False,False,True,False,False,27.6
False,False,False,False,False,False,False,True,False,False,89.4
False,False,False,False,False,True,False,False,True,False,35.7
False,False,False,False,False,False,False,False,True,False,86.1
False,False,False,False,False,False,False,True,False,False,56.8
False,False,False,False,False,True,False,True,False,False,91.0
False,False,False,False,False,False,False,False,True,False,1.8
False,False,False,True,False,False,False,False,False,False,477.6
False,False,False,False,False,False,False,True,False,False,30.2
False,False,False,False,False,False,False,True,False,False,103.5
False,False,False,False,False,False,False,False,False,False,126.2
False,False,False,False,False,False,False,False,False,True,61.7
False,False,False,False,False,True,False,False,False,False,97.3
False,False,False,False,False,True,False,False,False,False,74.4
False,False,False,False,False,False,False,False,False,False,414.1
False,False,False,False,False,False,False,False,False,False,5.9
False,False,False,False,False,True,False,False,True,False,18.3
False,False,False,False,False,False,False,False,False,True,49.3
False,False,False,False,False,False,False,False,False,False,72.7
False,False,False,False,False,True,False,False,False,True,240.7
False,False,False,True,False,False,False,False,False,False,51.1
False,False,False,False,False,True,False,False,False,False,367.7
False,False,False,False,False,False,False,False,False,False,88.8
False,False,False,True,False,False,False,False,False,False,183.8
False,False,False,False,False,True,False,True,False,False,43.6
False,False,False,False,False,True,False,False,True,False,77.3
False,False,False,False,False,False,False,True,False,False,100.4
False,False,False,False,False,True,False,True,False,False,94.0
False,False,False,False,False,False,False,False,True,False,127.7
False,False,False,False,False,False,False,True,False,False,8.5
False,False,False,True,False,False,False,False,False,False,212.2
False,False,False,False,False,False,False,True,False,False,18.0
False,False,False,False,False,True,False,True,False,False,31.6
False,False,False,False,False,False,False,False,True,False,74.7
False,False,False,False,False,True,False,True,False,False,53.8
False,False,False,False,False,False,False,False,False,False,28.5
False,False,False,False,False,False,False,False,True,False,27.9
False,False,False,False,False,False,False,True,False,False,95.8
False,False,False,False,False,True,False,False,False,False,32.1
False,False,False,False,False,True,False,False,True,False,51.6
False,False,False,False,False,True,False,False,True,False,54.8
False,False,False,False,False,True,False,False,False,False,47.1
False,False,False,False,False,False,False,False,False,False,17.8
False,False,False,False,False,True,False,False,False,False,49.6
False,False,False,False,False,False,False,False,True,False,50.5
False,False,False,True,False,False,False,False,False,True,5.8
False,False,False,False,False,False,False,False,False,True,177.3
False,False,False,True,False,False,False,False,True,False,10.2
False,False,False,False,False,False,False,False,False,False,21.3
False,False,False,False,False,False,False,True,False,False,94.9
False,False,False,False,False,False,False,False,True,False,104.4
False,False,False,True,False,False,False,True,False,False,408.5
False,False,False,False,False,False,False,False,False,False,304.4
False,False,False,False,False,True,False,False,False,False,141.7
False,False,False,False,False,False,False,False,False,True,215.9
False,False,False,False,False,True,False,False,False,False,146.5
False,False,False,False,False,False,False,False,True,False,150.0
False,False,False,False,False,True,False,True,False,False,73.3
False,False,False,False,False,True,False,False,True,False,149.9
False,False,False,False,True,False,False,False,False,True,312.9
False,False,False,False,False,False,False,False,True,False,122.0
False,False,False,False,False,True,False,False,False,True,309.4
False,False,False,True,False,False,False,True,False,False,229.9
False,False,False,False,False,False,False,False,True,False,101.8
False,False,False,False,False,False,False,True,False,False,61.7
False,False,False,False,False,False,False,False,False,False,36.5
False,False,False,True,False,False,False,False,False,True,10.2
False,False,False,False,False,False,False,False,True,False,53.3
False,False,False,False,False,True,False,True,False,False,16.8
False,False,False,False,False,False,False,False,False,False,34.2
False,False,False,False,False,False,False,False,True,False,63.9
False,False,False,False,False,False,False,True,False,False,115.6
False,False,False,False,False,False,False,False,False,True,125.2
False,False,False,False,False,False,False,False,False,False,18.4
False,False,False,False,False,False,False,True,False,False,11.7
False,False,False,False,False,True,False,False,False,False,236.6
False,False,False,False,False,True,False,False,False,False,150.8
False,False,False,False,False,True,False,True,False,False,50.7
False,False,False,False,False,False,False,False,False,False,397.0
False,False,False,False,False,False,True,False,False,False,144.3
False,False,False,False,False,False,False,False,False,False,114.8
False,False,False,False,False,True,False,False,False,True,337.1
False,False,False,True,False,False,False,False,True,False,192.6
False,False,False,False,False,True,False,False,False,False,103.9
False,False,False,True,False,False,False,True,False,False,189.2
False,False,False,False,False,False,False,True,False,False,86.3
False,False,False,True,False,False,False,True,False,False,245.1
False,False,False,True,False,False,False,False,False,False,205.7
False,False,False,False,False,True,False,False,False,False,88.2
False,False,False,False,False,False,False,False,False,False,44.3
False,False,False,False,False,False,False,False,False,False,30.4
False,False,False,False,False,True,False,False,True,False,53.2
False,False,False,False,False,True,False,True,False,False,80.4
False,False,False,False,False,True,False,False,False,True,14.5
False,False,False,False,False,True,False,False,False,False,94.3
False,False,False,False,False,True,False,False,False,False,14.6
False,False,False,False,False,True,False,False,True,False,43.1
False,False,False,True,False,False,False,True,False,False,282.0
False,False,False,False,False,True,False,False,False,True,469.9
False,False,False,False,False,True,False,False,True,False,71.5
False,False,False,False,False,True,False,False,False,False,72.5
False,False,False,False,False,False,False,False,False,False,83.5
False,False,False,False,False,True,False,True,False,False,46.3
False,False,False,False,False,True,False,False,False,True,383.2
False,False,False,False,False,True,False,False,True,False,18.8
False,False,False,False,False,False,False,False,False,True,88.0
False,False,False,False,False,True,False,False,False,False,50.3
False,False,False,False,False,False,False,False,True,False,127.9
False,False,False,False,False,True,False,False,False,False,30.0
False,False,False,False,False,False,False,True,False,False,7.6
False,False,False,False,False,False,False,False,True,False,68.1
False,False,False,False,False,False,False,False,True,False,146.6
False,False,False,False,False,False,False,True,False,False,86.8
False,False,False,False,False,False,False,False,False,True,238.8
False,False,False,False,False,False,False,False,False,False,93.0
False,False,False,False,False,False,False,True,False,False,114.4
False,False,False,True,False,False,False,False,True,False,286.8
False,False,False,False,False,False,False,True,False,False,11.4
False,False,False,False,False,True,False,False,False,False,38.8
False,False,False,False,False,False,False,False,False,False,128.9
False,False,False,False,False,True,False,False,False,True,556.3
False,False,False,False,False,False,False,False,False,False,7.4
False,False,False,False,False,False,False,False,False,False,82.2
False,False,False,False,False,False,False,False,False,False,60.6
False,False,False,False,False,True,False,False,True,False,93.6
False,False,False,False,False,False,False,False,False,False,456.0
False,False,True,False,False,False,False,False,False,False,751.7
False,False,False,False,False,False,False,False,False,True,194.0
False,False,False,False,False,True,False,True,False,False,48.8
False,False,False,False,False,True,False,True,False,False,36.2
False,False,False,False,False,False,True,True,False,False,246.1
False,False,False,False,False,True,False,False,True,False,44.2
False,False,False,True,False,False,False,False,True,False,100.6
False,False,False,False,False,True,False,True,False,False,97.6
False,False,False,False,False,False,False,True,False,False,102.7
False,False,False,False,False,False,False,False,False,False,52.5
False,False,False,False,False,True,False,False,False,False,109.0
False,False,False,False,False,True,False,False,True,False,174.9
False,False,False,False,False,True,False,False,False,False,72.0
False,False,False,True,False,False,False,False,True,False,195.3
False,False,False,False,False,True,False,False,True,False,33.4
False,False,False,False,False,False,True,False,False,False,127.1
False,False,False,False,False,False,False,True,False,False,68.4
False,False,False,False,True,False,False,False,False,True,349.4
False,False,False,False,False,False,False,False,False,True,171.6
False,False,False,False,False,False,False,False,False,False,114.3
False,False,False,False,False,False,False,False,False,True,93.5
False,False,False,True,False,False,False,False,False,True,273.4
False,False,False,False,False,True,False,False,False,False,34.3
False,False,False,False,False,False,False,True,False,False,25.9
False,False,False,False,False,False,False,False,False,False,157.2
False,False,False,True,False,False,False,False,False,False,257.8
False,False,False,False,False,True,False,False,False,False,69.2
False,False,False,False,False,True,False,False,False,True,120.5
False,False,False,False,False,False,False,False,False,False,28.1
False,False,False,True,False,False,False,False,False,False,212.8
False,False,False,False,False,False,False,False,True,False,76.3
False,False,False,False,False,False,False,False,True,False,88.8
False,False,False,False,False,True,False,False,True,False,100.9
False,False,False,False,False,True,False,False,True,False,98.5
False,False,False,False,False,False,False,True,False,False,8.8
False,False,False,False,False,False,False,False,False,False,84.8
False,False,False,False,False,False,False,True,False,False,23.3
False,False,False,False,False,True,False,False,False,False,18.1
False,False,False,False,False,False,False,False,False,True,410.7
False,False,False,True,False,False,False,False,False,False,306.0
False,False,False,False,False,False,False,True,False,False,23.3
False,False,False,False,False,False,False,False,False,False,73.5
False,False,False,False,False,False,False,False,True,False,132.4
False,False,False,False,False,True,False,False,False,False,117.3
False,False,False,False,True,False,False,False,False,False,22.1
False,False,False,False,False,True,False,False,False,False,8.7
False,False,False,True,False,False,False,False,False,False,58.7
False,False,False,True,False,False,False,False,True,False,21.3
False,False,False,False,False,False,True,True,False,False,311.2
False,False,False,False,False,False,False,False,False,False,7.5
False,False,False,False,False,False,False,True,False,False,44.3
False,False,False,False,False,True,False,True,False,False,47.9
False,False,False,False,False,False,False,True,False,False,101.8
False,False,False,True,False,False,False,False,False,True,0.6
False,False,False,False,False,False,False,True,False,False,83.7
False,False,False,False,False,True,False,False,True,False,131.7
False,False,False,True,False,False,False,False,False,False,176.2
False,False,False,False,True,False,False,False,True,False,267.0
False,False,False,False,False,True,False,False,True,False,127.1
False,False,False,True,False,False,False,True,False,False,308.9
False,False,False,False,False,True,False,False,True,False,4.0
False,False,False,False,False,True,False,True,False,False,204.0
False,False,False,False,False,False,False,False,True,False,10.9
False,False,False,False,False,False,False,False,False,False,79.5
False,False,False,False,False,False,False,False,True,False,3.9
False,False,False,True,False,False,False,False,False,False,528.1
False,False,False,False,False,True,False,False,False,True,172.7
False,False,False,False,False,False,False,False,False,False,30.2
False,False,False,False,False,False,False,False,True,False,49.8
False,False,False,False,False,False,False,True,False,False,53.3
False,False,False,False,False,False,False,False,False,False,88.8
False,False,False,False,False,False,False,False,True,False,38.1
False,False,False,True,False,False,False,False,False,False,342.5
False,False,False,False,False,False,False,False,False,True,17.4
False,False,False,False,False,False,False,False,False,True,233.5
False,False,False,False,False,False,False,False,False,False,312.1
False,False,False,True,False,False,False,False,False,True,293.8
False,False,False,True,False,False,False,False,True,False,122.3
False,False,False,True,False,False,False,True,False,False,160.9
False,False,False,False,False,False,False,False,False,False,82.1
False,False,False,False,False,False,False,False,False,False,614.2
False,False,False,False,False,False,False,False,True,False,105.1
False,False,False,False,False,False,False,True,False,False,6.1
False,False,False,False,False,True,False,False,False,False,143.9
False,False,False,False,False,False,False,False,True,False,162.7
False,False,False,False,False,False,False,True,False,False,129.9
False,False,False,False,False,True,False,False,False,False,124.1
False,False,False,False,False,True,False,False,True,False,1.5
False,False,False,False,False,False,False,False,True,False,64.4
False,False,False,False,False,False,False,True,False,False,160.0
False,False,False,False,False,False,False,False,False,False,103.0
False,False,False,False,False,False,False,False,False,False,373.4
False,False,False,False,False,False,False,True,False,False,92.2
False,False,False,False,False,True,False,False,True,False,49.7
False,False,False,False,False,False,False,False,True,False,37.3
False,False,False,False,False,False,False,False,False,True,320.4
False,False,False,True,False,False,False,False,False,False,282.1
False,False,False,False,False,False,False,False,False,True,138.5
False,False,False,False,False,False,False,False,False,False,78.8
False,False,False,False,False,False,False,False,False,True,260.9
False,False,False,False,False,True,False,False,False,False,146.1
False,False,False,True,False,False,False,False,False,False,402.5
False,False,False,False,False,False,False,True,False,False,146.9
False,False,False,False,False,False,False,False,False,False,140.7
False,False,False,False,False,True,False,False,True,False,117.1
False,False,False,False,False,True,False,True,False,False,73.1
False,False,False,False,False,False,False,False,False,True,98.7
False,False,False,True,False,False,False,False,True,False,159.4
False,False,False,True,False,False,False,False,False,True,162.9
False,False,False,False,False,False,False,False,False,False,71.3
False,False,False,False,False,False,False,False,True,False,78.0
False,False,False,False,False,False,False,False,False,False,335.6
False,False,False,False,False,False,False,False,False,False,191.8
False,False,False,False,False,False,False,False,False,False,18.0
False,False,False,False,False,True,False,False,False,False,58.4
False,False,False,False,False,True,False,False,False,False,20.8
False,False,False,False,False,False,False,True,False,False,124.4
False,False,False,False,False,True,False,False,True,False,38.4
False,False,False,False,False,False,False,False,False,True,245.4
False,False,False,False,False,True,False,False,True,False,63.4
False,False,False,True,False,False,False,True,False,False,350.6
False,False,False,False,False,False,False,False,False,False,49.1
False,False,False,True,False,False,False,False,True,False,33.2
False,False,False,False,False,False,False,False,False,False,203.7
False,False,False,False,False,False,False,False,False,False,161.0
False,False,False,False,False,True,False,False,False,True,192.4
False,False,False,False,False,True,False,False,False,True,382.9
False,False,False,False,False,False,False,False,False,False,48.8
False,False,False,False,False,True,False,False,False,False,186.5
False,False,False,True,False,False,False,False,False,True,222.3
False,False,False,False,False,False,False,False,False,False,39.9
False,False,False,False,False,False,False,True,False,False,45.2
False,False,False,False,False,False,False,False,True,False,9.4
False,False,False,False,False,True,False,True,False,False,55.7
False,False,False,False,False,False,False,True,False,False,92.9
False,False,False,False,False,False,False,False,True,False,95.6
False,False,False,False,False,False,True,False,True,False,260.2
False,False,False,False,False,False,False,False,False,False,82.8
False,False,False,False,False,True,False,True,False,False,105.2
False,False,False,False,False,False,False,True,False,False,54.2
False,False,False,False,False,False,False,False,False,False,23.3
False,False,False,False,False,True,False,False,False,False,112.9
False,False,False,False,False,False,False,False,True,False,98.8
False,False,False,False,False,False,False,True,False,False,65.5
False,False,False,False,False,True,False,False,True,False,23.4
False,False,False,False,False,True,False,False,False,False,64.7
False,False,False,False,False,False,False,False,False,True,324.0
False,False,False,False,False,True,False,True,False,False,91.6
False,False,False,False,False,True,False,True,False,False,104.3
False,False,False,False,False,False,False,True,False,False,65.7
False,False,False,True,False,False,False,False,False,True,145.3
False,False,False,False,False,False,False,False,False,False,35.2
False,False,False,False,False,False,False,True,False,False,73.5
False,False,False,False,False,False,False,False,False,False,116.2
False,False,False,False,False,False,False,False,False,False,345.1
False,False,False,True,False,False,False,False,False,False,179.0
False,False,False,False,False,False,False,False,False,False,56.5
False,False,False,False,False,False,False,False,True,False,80.3
False,False,False,False,False,False,False,False,False,False,82.6
False,False,False,False,False,True,False,False,False,False,69.7
False,False,False,False,False,False,False,False,False,True,284.6
False,False,False,False,False,False,False,False,False,True,129.3
False,False,False,False,False,False,False,False,True,False,65.2
False,False,False,False,False,True,False,True,False,False,63.4
False,False,False,False,False,True,False,False,True,False,17.6
False,False,False,False,False,False,False,False,True,False,66.3
False,False,False,False,False,False,False,False,True,False,52.0
False,False,False,False,False,True,False,False,False,False,63.4
False,False,False,False,False,False,True,False,False,True,264.5
False,False,False,False,False,False,False,False,False,False,46.2
False,False,False,True,False,False,False,False,False,False,131.2
False,False,False,False,False,False,False,False,True,False,113.2
False,False,False,False,False,True,False,False,False,True,2.7
False,False,False,False,True,False,False,False,False,True,186.7
False,False,False,False,False,True,False,True,False,False,31.4
False,False,False,True,False,False,False,False,False,False,444.1
False,False,False,False,False,False,False,False,True,False,157.7
False,False,False,False,False,True,False,False,False,True,139.1
False,False,False,False,False,True,False,False,False,True,66.2
False,False,False,False,False,True,False,False,False,False,86.6
False,False,False,False,False,False,False,True,False,False,75.4
False,False,False,False,False,False,False,False,False,False,61.0
False,False,False,False,False,True,False,False,False,False,26.8
False,False,False,False,False,False,False,True,False,False,77.5
False,False,False,True,False,False,False,False,True,False,139.4
False,False,False,False,False,True,False,False,True,False,115.8
False,False,False,False,False,False,False,False,True,False,23.8
False,False,False,False,False,False,False,True,False,False,198.8
False,False,False,False,False,True,False,False,False,False,128.2
False,False,False,False,False,False,False,False,False,False,136.4
False,False,False,False,False,False,False,True,False,False,57.3
False,False,False,False,False,False,False,False,False,True,81.1
False,False,False,False,False,False,True,True,False,False,146.9
False,False,False,False,False,False,False,False,False,False,146.5
False,False,False,False,False,False,False,True,False,False,92.4
False,False,False,True,False,False,False,False,True,False,239.5
False,False,False,False,False,False,False,False,False,False,273.3
False,False,False,False,False,False,False,False,False,False,79.9
False,False,False,False,False,True,False,False,False,False,23.4
False,False,False,False,False,False,False,False,False,False,59.6
False,False,False,True,False,False,False,False,False,False,304.4
False,False,False,False,False,False,False,False,False,True,175.7
False,False,False,True,False,False,False,True,False,False,179.9
False,False,False,False,False,True,False,True,False,False,171.1
False,False,False,False,False,False,True,False,False,False,205.7
False,False,False,True,False,False,False,False,True,False,158.1
False,False,False,False,False,False,False,False,False,False,94.4
False,False,False,True,False,False,False,False,True,False,222.8
False,False,False,False,False,False,False,False,True,False,46.6
False,False,False,True,False,False,False,False,False,False,146.0
False,False,False,False,False,False,False,False,False,False,68.1
False,False,False,False,False,True,False,True,False,False,115.8
False,False,False,False,False,False,False,True,False,False,315.5
False,False,False,False,False,True,False,True,False,False,2.8
False,False,False,False,False,False,False,False,False,True,194.3
False,False,False,True,False,False,False,False,False,False,139.0
False,False,False,False,False,False,False,False,False,False,115.9
False,False,False,False,False,False,False,False,False,True,102.8
False,False,False,False,False,True,False,False,True,False,95.5
False,False,False,False,False,True,False,False,True,False,9.8
False,False,False,True,False,False,False,False,True,False,353.4
False,False,False,False,False,False,False,False,False,False,4.6
False,False,False,False,False,True,False,False,True,False,50.4
False,False,False,False,False,True,False,False,True,False,34.1
False,False,False,True,False,False,False,False,False,True,303.4
False,False,False,False,False,False,False,False,False,False,53.9
False,False,False,False,False,True,False,False,False,False,24.9
False,False,False,False,True,False,False,False,False,True,43.6
False,False,False,False,False,True,False,False,False,True,305.5
False,False,False,False,False,False,False,False,False,False,43.8
False,False,False,False,False,True,False,False,False,False,58.8
False,False,False,False,False,True,False,True,False,False,20.5
False,False,False,False,False,False,False,False,False,False,104.7
False,False,False,False,True,False,False,False,False,True,229.2
False,False,False,False,False,False,False,False,True,False,0.3
False,False,False,False,False,True,False,False,False,True,43.6
False,False,False,False,False,False,False,False,True,False,49.4
False,False,False,False,False,False,False,False,True,False,127.5
False,False,False,False,False,True,False,False,False,False,247.5
False,False,False,False,False,False,False,False,True,False,36.2
False,False,False,False,False,False,False,False,True,False,16.7
False,False,False,False,False,False,False,False,False,True,205.2
False,False,False,False,False,False,False,False,False,False,77.9
False,False,False,False,False,False,False,True,False,False,91.6
False,False,False,False,False,False,False,False,False,False,82.4
False,False,False,False,False,False,False,False,True,False,72.5
False,False,False,False,False,False,False,True,False,False,158.1
False,False,False,False,False,False,False,False,True,False,24.4
False,False,False,False,False,False,False,False,True,False,45.9
False,False,False,False,False,False,False,False,True,False,83.9
False,False,False,True,False,False,False,False,False,True,428.7
False,False,False,False,False,False,False,False,False,True,19.2
False,False,False,False,False,True,False,True,False,False,7.2
False,False,False,False,False,False,False,False,True,False,112.5
False,False,False,True,False,False,False,False,True,False,177.0
False,False,False,False,False,False,False,False,True,False,122.8
False,False,False,False,False,False,False,False,False,True,254.9
False,False,False,False,False,False,False,False,False,True,224.0
False,False,False,False,False,True,False,False,True,False,63.9
False,False,False,False,False,False,False,True,False,False,27.1
False,False,False,False,False,True,False,True,False,False,89.2
False,False,False,False,False,False,False,False,True,False,1.9
False,False,False,True,False,False,False,False,False,True,364.8
False,False,False,True,False,False,False,False,False,False,205.6
False,False,False,False,False,True,False,True,False,False,157.5
False,False,False,False,False,False,False,False,True,False,150.6
False,False,False,False,False,True,False,False,False,False,15.1
False,False,False,False,False,True,False,False,False,False,51.5
False,False,False,False,False,True,False,False,False,False,12.7
False,False,False,True,False,False,False,False,False,False,277.1
False,False,False,False,False,True,False,False,True,False,27.3
False,False,False,False,False,False,False,True,False,False,10.2
False,False,False,False,False,False,False,False,True,False,105.6
False,False,False,False,False,True,False,False,True,False,61.0
False,False,False,False,False,False,False,False,True,False,66.7
False,False,False,False,False,False,False,True,False,False,114.5
False,False,False,False,False,True,False,True,False,False,12.4
False,False,False,True,False,False,False,False,False,True,26.2
False,False,False,False,False,False,True,False,False,True,156.3
False,False,False,False,False,False,False,True,False,False,46.4
False,False,False,False,False,False,False,False,False,True,205.9
False,False,False,False,False,False,False,False,False,False,80.6
False,False,False,False,True,False,False,False,False,False,20.7
False,False,False,True,False,False,False,False,False,False,186.2
False,False,False,False,False,True,False,False,False,False,432.1
False,False,False,False,False,False,False,False,False,True,267.1
False,False,False,False,False,False,False,True,False,False,116.5
False,False,False,False,True,False,False,False,True,False,380.5
False,False,False,False,False,True,False,True,False,False,74.1
False,False,False,True,False,False,False,False,False,False,128.8
False,False,False,False,False,False,False,False,True,False,83.9
False,False,False,False,False,False,False,False,True,False,65.0
False,False,False,False,False,False,False,True,False,False,23.5
False,False,False,False,False,True,False,False,False,False,32.9
False,False,False,False,False,True,False,False,True,False,35.6
False,False,False,False,False,False,False,False,True,False,31.6
False,False,False,False,False,True,False,False,False,False,114.1
False,False,False,False,False,False,False,False,False,False,56.1
False,False,False,False,False,False,False,False,False,False,32.2
False,False,False,False,False,False,False,False,True,False,19.4
False,False,False,False,False,True,False,False,False,False,243.1
False,False,False,False,False,True,False,False,False,False,140.4
False,False,False,False,True,False,False,True,False,False,105.7
False,False,False,False,False,False,False,True,False,False,84.3
False,False,False,True,False,False,False,False,False,False,156.2
False,False,False,True,False,False,False,True,False,False,40.8
False,False,False,False,False,False,False,False,False,False,109.8
False,False,False,False,False,True,False,True,False,False,26.1
False,False,False,False,False,False,False,False,True,False,58.8
False,False,False,False,False,True,False,False,False,False,9.8
False,False,False,False,False,False,False,False,True,False,83.6
False,False,False,False,False,False,False,False,True,False,62.7
False,False,False,False,False,False,False,False,False,False,424.1
False,False,False,False,False,False,False,True,False,False,52.9
False,False,False,False,False,False,False,False,True,False,35.0
False,False,False,True,False,False,False,False,True,False,128.4
False,False,False,False,False,False,False,True,False,False,26.6
False,False,False,False,False,True,False,False,False,False,102.3
False,False,False,False,False,False,False,False,False,False,10.6
False,False,False,False,False,False,False,True,False,False,112.1
False,False,False,False,False,False,False,True,False,False,230.6
False,False,False,False,False,False,False,False,True,False,13.2
False,False,False,False,False,False,False,False,True,False,91.8
False,False,False,False,False,False,False,True,False,False,81.9
False,False,False,False,False,True,False,False,False,False,55.0
False,False,False,False,False,True,False,False,False,True,313.0
False,False,False,False,False,False,False,True,False,False,78.8
False,False,False,False,False,True,False,False,False,False,128.5
False,False,False,False,False,False,True,False,True,False,244.5
False,False,False,False,False,True,False,False,True,False,116.6
False,False,False,True,False,False,False,False,True,False,114.1
False,False,False,False,False,False,False,False,False,True,247.3
False,False,False,False,False,False,False,False,False,False,44.5
False,False,False,False,False,False,False,False,False,True,294.9
False,False,False,False,False,False,False,False,True,False,236.2
False,False,False,False,False,False,False,False,False,True,367.1
False,False,False,False,False,False,False,True,False,False,38.2
False,False,False,False,False,False,True,True,False,False,248.4
False,False,False,False,False,True,False,False,False,False,98.8
False,False,False,False,False,True,False,False,False,True,218.9
